Id;jmeno;prijmeni;datumNarozeni;obor;bodyPrijimacihoRizeni;prijat;prumerZnamekMaturitniZkousky
1268;Eugen;Soldi;10.11.1996;1;98;false;1.32
1516;Wendel;Belfrage;08.12.2004;3;100;false;1.1
1198;Estevan;Ormerod;31.08.2001;0;19;true;3.3
1708;Kendricks;Fuxman;17.03.2003;0;13;true;2.54
1078;Lana;Cabane;16.02.1996;2;48;true;1.55
1427;Shantee;Phinnis;02.12.1998;3;59;true;4.91
1937;Saraann;Brugden;11.12.1995;3;8;false;2.98
1402;Karen;Vasyunin;02.06.2000;0;4;true;3.98
1351;Goran;Gronaller;22.04.1995;2;66;false;4.67
1847;Shay;Raven;23.02.2004;3;94;true;3.88
1904;Anjela;Gaunter;22.08.1996;2;29;false;1.08
1950;Eugenius;Folley;14.03.1999;3;77;false;1.22
1540;Rosene;Ayce;27.05.2003;2;43;true;2.36
1997;Bax;Nestle;08.08.1996;0;55;false;3.56
1995;Lorilyn;Bentsen;14.03.1997;1;41;false;2.7
1737;Adelice;Penberthy;16.07.2001;2;25;false;2.39
1712;Dedie;Brough;15.06.2001;1;54;true;4.04
1198;Christie;Mackneis;06.06.2001;0;1;true;3.5
1408;Antonia;McCullock;15.08.2003;3;36;true;3.25
1977;Babita;Jellings;16.06.2001;3;72;false;4.78
1262;Robina;Stanfield;08.08.2000;4;4;true;2.72
1411;Debee;O'Mara;21.06.1996;4;39;true;3.07
1956;Leicester;Dayton;20.12.1995;4;82;false;3.13
1948;Yuma;Simononsky;26.11.1997;1;97;true;4.33
1292;Caprice;Ertel;14.08.1995;4;50;false;3.02
1484;Roxy;Reucastle;02.04.2003;3;99;true;3.21
1205;Lilas;Bury;11.03.2000;3;87;false;4.79
1291;Lark;Nelsey;14.02.2001;3;65;true;4.63
1587;Francklyn;D'Agostino;10.08.2004;3;1;false;4.22
1231;Stephana;Hatchell;03.01.1999;0;10;false;1.06
1983;Fanni;Summerrell;20.05.2000;0;25;false;2.47
1422;Cristabel;Jimson;13.09.2003;0;44;false;3.68
1246;Monah;Vamplers;12.05.1995;2;21;true;4.21
1021;Kennith;Streeting;15.10.1995;0;65;false;1.63
1872;Isacco;D'Andrea;19.08.2004;1;19;false;1.64
1903;Lynnea;Woodrup;05.03.1999;4;65;true;1.61
1718;Nelly;Beaty;04.04.2004;1;69;false;4.35
1810;Hanni;Dayne;16.09.1997;0;15;false;2.32
1724;Vale;Denning;01.04.2004;1;5;true;2.1
1579;Foss;Helix;16.07.2003;2;57;false;2.89
1792;Bogey;Baldassi;07.09.2000;1;88;true;3.49
1982;Alberik;Hyman;07.05.1995;0;15;true;3.89
1557;Freddy;Livett;27.10.1995;1;38;false;2.79
1276;Garry;Wegman;17.12.1995;0;63;true;2.39
1890;Yorgo;Lattey;06.08.2002;4;34;true;2.08
1156;Frans;Buchan;20.08.2000;4;47;false;4.65
1062;Justina;Metschke;18.01.2004;2;60;false;2.76
1870;Rosalind;Hoyle;03.06.1997;1;76;true;3.53
1455;Jacklin;Fontel;26.01.2003;1;1;false;4.68
1607;Nissie;Aleksidze;23.09.1997;3;95;true;2.4
1059;Belvia;Reckless;16.05.1999;3;69;false;2.18
1883;Benoit;Donalson;13.10.1998;3;12;false;2.89
1662;Minda;Maitland;07.04.1995;3;5;true;1.14
1737;Gayleen;Mattaus;11.02.2000;2;80;true;4.82
1209;Danielle;Durward;14.04.1996;1;51;false;3.0
1930;Anthony;Doag;02.07.1998;3;76;false;2.09
1602;Lindsey;Webley;21.04.2002;0;88;false;3.6
1099;Tiffi;Truse;09.03.2002;2;80;true;1.76
1586;Sawyer;Kornyshev;16.08.1998;3;34;true;3.2
1372;Jenifer;Bruckental;27.04.1998;2;92;true;3.18
1373;Alfy;Blamire;14.05.2004;0;1;false;1.81
1151;Kimberli;Willers;16.08.1998;1;23;true;2.93
1973;Fidel;Bishop;12.09.2002;1;41;true;1.52
1766;Jane;Fothergill;15.02.2000;4;21;true;2.86
1941;Antonius;Heigold;24.12.1997;0;74;false;1.08
1032;Layton;Weigh;11.03.1999;4;23;false;1.02
1464;Uri;Pashby;23.10.2004;1;93;true;4.61
1787;Thekla;Volks;15.07.2003;3;69;false;3.08
1918;Lazar;Vernalls;16.07.1998;4;37;true;1.04
1184;Marlowe;Matveyev;22.12.2004;3;81;false;3.51
1878;Eberhard;Robichon;18.03.1999;0;93;true;3.88
1549;Danna;Paramore;14.06.2004;2;82;true;1.59
1100;Moritz;Bim;17.03.1995;4;25;false;4.35
1812;Mauricio;Fairlie;03.04.2004;4;85;true;2.55
1304;Adrien;Luckcuck;25.01.2002;2;6;false;1.26
1027;Farley;Kener;16.10.2000;4;7;false;3.37
1962;Sheffie;Hoodspeth;11.06.1998;3;59;true;3.9
1364;Kore;Cusworth;28.07.1999;1;36;true;4.17
1938;Izabel;Cartmer;11.10.2004;2;32;true;4.35
1031;Lavina;Fellgett;02.11.2004;2;62;false;2.07
1039;Dionisio;Sleightholm;10.01.2005;4;32;false;1.12
1317;Louis;Jedraszek;10.04.2000;1;50;true;1.19
1961;Ethan;Kauschke;16.03.2000;4;88;true;1.6
1028;Selie;Montez;15.05.2001;0;96;false;4.66
1920;Christen;Lackeye;15.10.2004;0;34;true;2.97
1413;Angelita;Copley;30.08.2001;4;55;false;4.79
1718;Jania;Gotthard.sf;07.12.2002;3;88;true;4.85
1731;Thomasina;Petris;06.08.1995;3;3;false;3.25
1413;Orson;Warrender;26.09.2004;2;14;false;1.41
1748;Gloriana;Guiton;13.01.2000;1;7;true;1.47
1256;Raimondo;Foxcroft;27.04.2002;0;29;true;1.44
1970;Hatti;Chattelaine;11.12.2000;3;37;false;1.77
1909;Meris;Allom;10.05.1996;2;26;true;3.55
1247;Hy;Trevett;02.02.2004;1;83;false;2.11
1877;Harri;Sukbhans;22.10.1999;1;2;false;4.32
1850;Porty;Butlin;01.04.1999;3;37;false;4.71
1737;Earlie;Stave;13.07.2001;2;28;false;1.43
1191;Martie;Compfort;25.10.1996;1;46;true;4.23
1166;Maire;Glader;01.06.2002;4;94;true;3.0
1738;Garwin;Dingley;08.10.1996;1;52;false;1.14
1230;Isabeau;Ingon;14.07.2000;3;49;false;1.62
1678;Hesther;Larrett;03.05.1996;2;31;false;2.38
1775;Shelden;Veltmann;16.06.1997;1;58;true;1.58
1196;Aldin;Rodolphe;19.01.2002;2;2;true;3.06
1872;Haydon;Cattrell;23.03.1999;2;0;true;4.42
1043;Vivyan;Rohlf;07.03.1998;3;34;false;2.49
1222;Kelcy;Skrzynski;12.08.1996;1;83;false;4.05
1580;Constance;Blainey;10.09.1999;1;14;true;4.68
1834;Hillery;Trulocke;11.08.2004;3;84;false;2.89
1913;Bradley;Chappel;22.03.1998;0;69;false;4.07
1970;Keary;Sacaze;17.04.2000;4;34;false;4.37
1626;Wyndham;Baudin;18.02.1998;2;5;true;4.03
1175;Franny;De Atta;05.08.1998;3;92;true;3.87
1574;Cherrita;Saltern;06.01.2000;0;8;true;4.23
1084;Evelina;Jessard;14.10.2002;4;73;false;4.34
1575;Ursula;Spaduzza;23.06.2002;2;28;true;2.07
1049;Veronique;Ridhole;04.11.2002;1;51;true;1.38
1164;Padraig;Shovlin;18.03.2002;1;5;true;2.04
1720;Cybil;Penketh;14.06.1999;0;30;false;4.07
1593;Bastian;Western;23.03.1999;0;21;false;1.42
1520;Joete;Hawksley;27.02.2001;0;6;true;4.46
1545;Marti;Vittle;28.01.2004;3;18;true;1.61
1745;George;Castagna;25.07.1995;1;12;true;2.05
1807;Jacobo;Canellas;08.07.1998;1;52;true;1.58
1335;Staffard;Comellini;11.10.1998;0;57;true;1.57
1641;Beatriz;Spooner;25.02.2004;3;68;false;3.56
1854;Elihu;Millions;13.05.1996;4;35;false;4.35
1937;Lena;Hawthorne;08.03.1997;0;95;true;3.94
1375;Diana;Crouse;07.08.1995;4;0;true;3.75
1912;Caresse;Timbrell;11.03.2002;0;58;true;3.3
1961;Jaynell;Pratt;26.02.1999;4;48;true;3.8
1151;Dorian;Astridge;06.04.2000;1;45;false;3.81
1961;Randee;Barhems;27.11.2000;2;48;true;4.98
1324;Victoir;Blackly;22.07.2001;1;8;false;3.06
1031;Kipper;Bazelle;24.05.2002;3;23;true;1.74
1709;Adria;McGloughlin;21.10.2002;1;26;true;1.77
1856;Darby;Daintrey;12.04.1999;3;4;true;3.95
1236;Peggi;Ormshaw;16.04.1995;1;14;false;1.48
1326;Thorndike;Linfield;01.12.2001;2;98;false;4.51
1825;Lacie;Olley;01.04.2000;0;15;true;2.65
1762;Merrile;Knowlden;25.02.2001;2;54;true;4.6
1112;Jillie;Ambrosini;02.04.2003;2;82;false;1.06
1288;Martainn;Botwright;22.10.1995;3;89;true;3.34
1265;Chan;Cadany;01.09.1999;0;68;false;1.01
1195;Cristabel;Nutkin;18.01.2005;2;35;false;4.79
1650;Cole;Funnell;29.10.1998;3;18;false;1.71
1226;Abie;Gradly;17.09.2002;3;6;true;2.7
1334;Mari;Aleveque;23.01.1996;4;37;true;1.95
1263;Kandy;Shillabear;05.07.2003;3;12;false;3.88
1530;Phelia;Gambrell;08.12.1997;2;28;true;3.04
1645;Antonina;Shephard;18.07.1999;4;86;true;2.31
1326;Pavia;Hugueville;19.09.1999;2;31;false;3.22
1192;Chariot;Kirvell;25.08.1999;1;55;true;1.5
1008;Morgen;Suggett;19.12.1996;4;17;false;1.78
1224;Johanna;Cullingworth;10.01.2004;2;37;false;4.96
1161;Leif;Tizard;08.02.2004;0;28;true;3.42
1342;Sanderson;Boeck;06.06.1998;0;31;true;1.99
1081;Jacquetta;Bromet;05.11.2002;1;3;false;2.36
1713;Lorene;Lovat;13.12.2004;1;78;false;2.17
1181;Leena;Coughtrey;13.04.1999;0;33;false;4.6
1732;Hilary;Dautry;05.03.2002;4;33;true;2.07
1863;Hillary;Larmour;31.05.2004;3;27;true;1.55
1031;Rosaline;Allport;10.05.2002;1;91;false;1.93
1148;Lauritz;Edelheid;19.02.2001;4;61;false;4.66
1044;Hagen;Hanks;01.06.2004;4;42;true;2.02
1055;Gunilla;Brims;23.05.2003;4;55;true;3.23
1304;Eulalie;Waycott;07.09.2000;1;29;false;1.94
1588;Chandal;Gerram;09.06.1997;0;47;true;1.12
1483;Alistair;Stanworth;09.12.2003;1;10;true;3.56
1031;Roosevelt;De Francesco;12.01.2000;3;75;true;4.71
1091;Pavla;Fenna;06.11.1998;0;76;false;4.76
1427;Elia;Bonhill;14.03.2000;0;79;true;4.82
1570;Ky;Mattke;13.07.1997;3;29;false;2.91
1355;Naoma;Royste;18.09.2001;3;24;true;4.81
1456;Lucky;Coll;03.08.2000;1;29;false;2.89
1470;Bret;Sarll;23.04.1995;2;64;true;2.47
1366;Chandler;Hammonds;22.01.1999;0;47;true;1.39
1500;Catina;Boatman;05.11.1997;0;37;false;1.08
1797;Ebonee;Winslet;30.03.2003;0;64;false;2.53
1614;Alfred;Tabor;18.11.1996;0;30;true;1.9
1620;Daven;Treherne;22.05.1997;2;43;false;4.81
1480;Ardys;Wernher;11.09.2003;2;73;true;1.3
1725;Stephenie;Breffit;05.12.1999;4;76;false;1.69
1596;Huberto;Linacre;23.01.1997;2;50;false;1.38
1877;Alica;Crookall;25.11.1999;1;84;false;3.03
1518;Daile;Dufty;16.12.2002;3;0;false;3.14
1397;Wallie;Weeden;27.08.2004;0;69;true;2.11
1524;Addi;Pepler;27.03.1998;3;83;false;2.96
1495;Sayres;Petry;04.01.2003;3;1;false;1.97
1827;Haroun;Deverall;06.04.2004;0;62;false;4.56
1615;Luciano;Sprouls;06.01.2004;1;0;true;4.04
1683;Ethan;Mulford;06.08.1999;1;17;true;3.94
1492;Barnett;Tizzard;14.04.1999;3;42;false;3.47
1641;Alyson;Strevens;16.10.2003;1;8;false;2.17
1292;Ruperta;Farr;11.01.2000;2;65;false;4.3
1364;Ross;Fittall;05.04.1995;4;35;true;1.93
1165;Sabrina;Pasek;18.11.2002;2;98;true;4.26
1945;Beck;Hosburn;29.04.1999;4;100;false;4.44
1349;Leslie;Cockrill;17.08.2004;4;61;false;1.18
1072;Donalt;Matyushenko;16.01.2005;0;50;false;2.76
1741;Clemente;McKinnon;28.09.2003;3;82;false;3.72
1397;Margaux;Tuison;03.11.1997;4;3;true;1.78
1674;Pavlov;Labbez;27.03.1997;1;99;false;4.61
1199;Michaeline;Cowitz;11.02.2005;3;78;false;2.36
1840;Rodger;Fardon;08.08.1999;0;65;false;2.28
1488;Everett;Sainsbury-Brown;05.04.1999;0;7;true;2.38
1975;Ilise;Bruckman;27.04.2004;3;25;false;1.52
1483;Felice;Kusick;07.10.1996;4;80;false;2.07
1182;Donaugh;Bainbrigge;05.06.2003;2;23;true;4.05
1379;Olly;Jenkison;15.01.1998;0;92;true;1.53
1227;Mathilda;Dreelan;03.03.2001;1;67;false;3.73
1032;Roma;Zold;28.06.2001;4;7;false;3.24
1541;Suzie;Hesbrook;20.03.1998;2;47;true;1.23
1009;Cecilius;McHugh;24.08.2004;2;55;false;4.12
1817;Currie;Baulcombe;11.05.2002;0;25;true;2.47
1622;Keven;Gery;22.12.2003;3;33;true;1.36
1801;Boothe;Knowlden;09.03.1998;3;23;true;2.61
1537;Isabel;Cessford;16.09.1998;0;79;true;4.38
1974;Rozelle;Janovsky;16.12.1997;1;99;true;4.08
1463;Scott;Adelman;07.05.2000;1;79;true;1.47
1686;Chrissy;Kaser;12.07.2003;1;72;false;4.06
1150;Shurwood;Hauck;09.05.2002;3;46;false;1.6
1840;Akim;Cotman;19.04.1997;1;13;true;3.18
1555;Rosemonde;Billyeald;22.04.1999;2;47;false;1.67
1105;Kim;Attenbrough;20.02.2003;4;95;false;3.31
1871;Nanine;Annets;05.05.1999;3;95;false;4.96
1270;Diana;Golagley;26.11.1996;4;25;true;3.94
1128;Devonna;McComas;02.09.2002;4;19;true;4.68
1229;Wini;Twiggins;29.06.2001;3;70;false;2.9
1179;Perren;Bazeley;07.06.2003;2;63;false;2.63
1757;Ruperto;Gwillym;22.11.1999;3;37;true;4.19
1401;Meriel;Over;15.04.1998;2;66;true;3.35
1402;Paulita;Tincey;08.04.2000;4;8;true;3.62
1050;Eugenio;Mitchenson;24.07.1998;1;41;true;2.69
1043;Tiebout;Silkstone;15.10.2004;3;47;true;1.96
1884;Minny;Cammish;25.10.2003;3;48;false;4.68
1817;Granger;Mc Caghan;17.09.2001;3;95;true;2.32
1112;Andy;Yaus;08.01.2003;4;1;true;4.54
1098;Geoffrey;Trobridge;21.06.1998;1;1;true;2.85
1792;Gratia;Eck;15.07.2002;0;69;false;1.13
1064;Ichabod;Foucar;31.03.1995;0;15;true;3.44
1500;Roselin;Salkild;02.12.2004;0;99;true;2.78
1826;Lita;Linacre;27.06.1999;0;44;true;4.38
1243;Opalina;Skoggings;29.04.2004;4;81;false;4.1
1390;Bordy;Pendock;20.04.2002;2;25;false;4.82
1156;Sofie;Dresse;14.11.2003;3;96;true;1.31
1938;Mohandis;Ponten;25.07.1999;0;5;false;4.55
1219;Gizela;Whoolehan;01.03.1995;2;32;true;1.12
1809;Norene;Woolacott;20.08.2000;4;55;false;2.88
1096;Kellen;Clawley;21.10.1998;4;4;false;2.86
1804;Cad;Tidcomb;14.06.1995;2;79;true;1.69
1044;Dennison;Youthed;15.01.1999;4;22;true;3.39
1284;Luciana;Ligoe;14.10.1995;1;47;true;1.98
1758;Gerta;Shorto;09.08.1997;3;99;true;3.52
1519;Ikey;Sarsons;03.03.2000;3;20;false;2.04
1896;Prentice;Maycock;14.03.2000;1;74;false;1.21
1064;Codi;Tugman;08.09.2003;1;48;false;2.64
1049;Fabian;Twiddell;03.07.2004;1;51;false;4.87
1393;Melany;Lenihan;11.03.2001;2;2;false;4.16
1135;Joycelin;McArt;16.03.2003;0;29;true;3.17
1326;Alfy;Jarry;11.11.2003;2;70;false;3.39
1521;Javier;Sprankling;29.10.2001;3;78;true;1.32
2000;Tyrone;Greser;04.10.1998;2;51;true;1.72
1024;Andras;Brazur;24.12.2000;3;68;true;1.58
1866;Jenni;Jeggo;29.04.2000;3;23;true;4.89
1227;Godart;Dixey;06.09.1996;3;21;true;2.11
1599;Ulises;Sikorsky;28.04.1996;2;100;true;4.17
1942;Ofelia;Walley;12.05.1995;4;30;true;3.27
1333;Olympia;Mudge;31.10.2003;2;73;true;1.47
1282;Susana;Emanuelov;19.01.2005;2;66;true;2.11
1850;Serena;Lowes;20.10.1995;1;59;true;1.38
1365;Emmet;Aphale;08.10.1996;0;36;false;2.08
1691;Ariel;Dutson;05.01.2001;1;81;false;1.99
1876;Fionnula;Sidwick;17.12.1998;1;84;false;3.66
1653;Rutger;Killeley;11.08.2001;4;73;false;4.63
1476;Kimberley;McCauley;21.11.2004;2;41;true;1.88
1718;Aprilette;Goublier;28.02.2001;3;47;true;2.95
1607;Ty;Lakenton;03.04.2004;2;29;false;2.07
1866;Christabella;Fairhead;09.05.1997;2;84;false;3.47
1063;Yelena;Pyser;11.11.1995;2;57;true;1.54
1989;Danika;Hoston;22.06.1997;2;97;false;4.42
1920;Joyce;Honniebal;23.09.1999;4;59;true;4.25
1964;Marijo;Ghest;31.01.2000;3;14;true;1.41
1989;Brandais;Ranscome;28.11.2001;4;47;true;1.26
1732;Pierson;Plet;10.07.2003;2;92;true;1.9
1256;Alice;Saller;01.01.1996;1;61;false;3.4
1705;Guilbert;Keaves;13.06.2000;3;46;true;4.21
1816;Brett;Sandbach;13.06.1998;3;30;false;2.17
1475;Stanton;Lyle;23.11.2001;3;94;false;1.0
1225;Petra;Pracy;02.10.2004;4;91;true;4.58
1179;Yoshi;Snewin;02.12.1995;0;60;false;1.54
1192;Mimi;Slaght;01.03.2000;0;10;false;3.04
1493;Robena;Ebbutt;16.11.1997;0;7;true;2.88
1463;Pate;Orknay;26.12.2002;4;55;false;2.06
1760;Antoni;Wallsworth;29.03.1997;3;12;true;3.19
1304;Weston;Sturrock;04.01.1998;1;31;true;3.95
1101;Tania;Girardini;12.08.2000;1;27;true;1.24
1129;Jeannine;Huckabe;25.10.2000;2;87;false;3.34
1867;Bryn;Affuso;02.01.1999;1;95;true;4.69
1693;Thorvald;Willgoose;21.03.2002;1;15;true;3.69
1378;Loralee;Frankel;09.10.2000;3;11;true;4.97
1896;Lonee;Cowell;27.03.2003;4;66;false;3.23
1268;Tatiania;Shimon;06.10.2003;4;45;false;1.61
1933;Caro;Bertwistle;14.03.2003;4;90;false;2.94
1720;Trista;Goodall;17.02.2001;3;86;false;4.48
1173;Dwayne;Bodiam;30.11.2003;1;77;false;4.09
1771;Jervis;Ossulton;21.01.2003;1;22;true;2.65
1754;Lorin;Jordan;08.06.1995;1;89;false;1.51
1014;Nadeen;Broszkiewicz;04.09.1998;3;6;true;1.56
1168;Corbie;Dallender;25.04.1999;2;83;true;1.66
1556;Rice;Dussy;26.05.2002;3;36;false;4.94
1391;Teressa;Fries;19.09.1996;4;10;true;2.03
1978;Lillis;Pickerell;19.10.2004;4;41;true;3.02
1452;Kaine;Recke;07.12.2002;3;62;true;4.85
1590;Sebastian;Brocklesby;10.04.2001;4;72;false;1.71
1346;Lurline;Fawlo;16.11.1995;1;46;true;1.36
1738;Doloritas;McHarry;03.06.2003;1;94;false;4.71
1142;Lurlene;Cotter;11.10.2003;3;65;true;4.9
1071;Zacharie;Jaram;27.05.2003;2;84;true;2.85
1220;Dorian;Timothy;27.07.1999;4;58;false;4.78
1140;Pace;Marson;19.10.1998;0;52;false;3.21
1555;Daveen;Yetton;09.11.2002;3;77;true;3.44
1665;Jessy;Solly;14.08.1996;3;40;false;2.35
1552;Page;Inworth;29.12.2000;0;2;false;3.53
1073;Faina;Dartan;25.07.1997;1;68;false;1.87
1419;Liana;Chalke;18.06.2003;3;63;true;4.77
1178;Howard;MacRitchie;13.04.1996;0;17;true;1.4
1100;Pammy;D'Almeida;22.04.1999;1;68;true;4.82
1932;Perceval;Junifer;19.09.2001;2;81;false;4.92
1577;Mabelle;Bezzant;09.03.2001;4;48;false;1.51
1577;Teddi;Cazalet;28.11.2004;1;64;true;4.76
1053;Addie;Frift;02.06.2000;3;79;false;3.34
1746;Cesare;Laban;29.01.2000;4;55;false;4.08
1683;Anthea;Dimitru;28.07.1998;3;75;false;3.91
1076;Agnella;Featherston;27.03.1999;1;60;true;2.46
1632;Bartholomeo;Sebrens;09.02.2000;3;3;true;2.5
1556;Georges;Tellesson;09.01.2005;2;19;false;4.09
1084;Dominic;Keesman;14.08.1997;4;36;false;4.18
1482;Margaret;McAsgill;28.12.2004;2;48;true;2.08
1146;Corey;O' Donohoe;23.08.1997;1;39;true;4.0
1319;Emlen;Windham;23.07.2003;2;70;true;4.38
1066;Virginia;McCrum;02.08.1999;3;15;true;3.94
1103;Clim;Franceschi;17.06.2001;1;79;true;2.55
1031;Almeria;Piatek;20.06.2004;0;73;false;1.8
1610;Lorelei;Kitcherside;06.03.1995;4;85;false;3.51
1170;Raven;De Mitri;25.04.1997;2;39;true;3.33
1558;Alwyn;Stamps;30.08.2000;4;65;true;4.83
1080;Cloe;Braunroth;16.07.2001;1;36;false;3.51
1996;Faustine;Pranger;27.05.1995;4;79;true;1.17
1179;Winne;Knewstub;07.02.1998;4;93;true;4.85
1184;Carleton;Tapsfield;19.06.1997;0;78;false;2.23
1949;Normand;MacSherry;30.03.2004;2;50;true;3.31
1269;Uta;Eakin;30.12.1996;1;27;true;2.14
1294;Tisha;Forbes;24.10.1999;4;17;false;4.57
1167;Flemming;Bernaciak;05.04.2004;1;13;false;3.2
1921;Alvy;Roast;19.04.1996;4;47;true;3.67
1012;Allison;Obin;25.09.2000;0;29;false;3.56
1448;Jeddy;Sherreard;12.03.2000;1;65;false;2.67
1467;Kerwinn;Bukac;06.01.1997;1;56;true;3.74
1782;Georgeanne;Coper;04.01.2001;2;35;true;1.13
1474;Krysta;Pink;19.08.1998;2;1;false;1.73
1121;Fidela;Fomichkin;08.02.2002;0;12;true;4.09
1023;Alverta;Hayle;28.11.2002;0;23;false;2.28
1566;Charlot;Bampton;20.01.1998;2;32;true;1.06
1829;Keven;Cleator;25.10.1999;4;71;true;2.27
1938;Winifred;Peatman;19.02.1995;2;39;false;3.93
1702;Ted;Madle;26.02.2000;0;13;true;3.1
1805;Quincey;McCague;09.08.2001;0;51;true;2.8
1711;Temp;Shelmerdine;27.07.2003;2;90;true;2.91
1201;Cristiano;Thurber;21.10.1997;2;81;true;4.31
1972;Celinda;Benger;12.03.1996;2;78;true;4.04
1583;Hurley;Kinchin;06.10.2003;2;23;true;2.53
1332;Dolly;Messiter;01.08.1995;0;59;false;2.87
1215;Celene;Yegorovnin;23.03.2000;1;43;false;1.94
1413;Vincenz;Cawthorne;05.05.2002;0;4;true;1.94
1786;Reid;De Maine;01.02.2002;3;93;false;4.05
1975;Roxana;Cadd;29.07.2000;4;18;true;2.69
1532;Teodora;Himpson;17.02.1995;2;49;false;2.47
1420;Bordy;Salvin;24.06.1996;0;56;true;1.84
1918;Kellen;Elsip;21.05.2002;2;7;true;1.32
1086;Spense;Myles;04.10.2004;4;69;false;2.05
1983;Hyacintha;Amott;20.05.1998;4;51;true;4.42
1204;Katherina;Roubeix;21.05.2001;1;34;false;4.37
1027;Lilllie;Reyna;08.11.2000;1;84;false;3.52
1157;Torr;Mullane;09.08.2002;0;13;true;2.01
1231;Bridie;Videler;27.12.1998;0;25;false;4.47
1260;Beryl;Stanman;24.03.2003;1;90;false;2.74
1729;Sheff;Dunstone;16.04.2003;1;15;true;3.45
1087;Goddart;Weavers;17.03.1996;3;7;false;1.24
1447;Veda;Snoding;25.12.1996;1;49;false;3.61
1194;Trisha;Pallatina;09.02.1999;4;27;false;2.95
1098;Kipp;Vanns;23.11.1999;3;88;false;4.66
1670;Johnathan;Bambury;16.01.1999;1;44;false;2.76
1898;Godiva;Troppmann;21.12.1995;4;19;true;3.84
1739;Nerita;Chattoe;16.07.2001;0;2;true;4.78
1216;Ronnie;Germaine;27.03.2004;2;46;true;1.06
1494;Francklyn;Marsie;31.05.2000;3;67;false;4.34
1056;Lynea;Coombes;12.02.2002;1;90;false;3.05
1348;Herrick;MacTrustey;16.03.1995;3;82;false;1.91
1428;Cairistiona;Hawkridge;26.09.1995;0;14;false;3.0
1645;Melisent;Loughman;31.12.1996;2;71;true;2.12
1942;Kerianne;Pesic;20.04.2000;2;68;true;1.83
1730;Liza;Headland;19.06.1998;0;39;false;4.86
1712;Corby;Rugge;21.02.1997;4;78;false;1.91
1671;Janela;Bittlestone;31.10.2000;3;38;false;1.03
1806;Sandie;Cuff;16.04.2001;4;15;false;1.22
1161;Dacey;Closs;17.10.1995;1;89;true;4.51
1586;Dion;Campa;31.10.1998;0;26;true;2.65
1319;Correy;Veare;12.02.1997;3;42;false;1.54
1543;Antonina;Wilby;27.11.1995;2;72;true;1.69
1311;Cleve;Bedingfield;13.10.2002;0;57;false;4.98
1603;Lyndy;Shiers;29.06.2004;2;21;false;2.71
1802;Rhona;Molian;15.01.2005;0;27;false;1.7
1760;Ulrika;Lough;05.06.1999;3;7;false;3.94
1149;Zsa zsa;Slott;10.08.2000;2;88;true;4.04
1477;Sandro;Dunster;28.01.1996;3;1;true;1.12
1597;Zorana;Grayham;04.02.1996;1;4;false;2.87
1361;Ricky;O'Hannay;30.07.1998;3;70;false;4.22
1034;Nicko;Vreiberg;01.07.2001;2;41;false;1.84
1197;Roi;Adin;16.10.2001;3;58;true;4.19
1749;Ursula;McClosh;04.04.2000;1;63;true;2.68
1624;Cale;Raff;25.10.1999;0;2;false;4.19
1408;Brietta;Maffiotti;14.02.2003;2;54;true;1.46
1292;Randi;Simeoli;25.01.2004;0;84;false;2.32
1011;Wilton;Thiem;07.07.2004;1;18;true;1.94
1872;Freida;Miner;28.09.1999;3;0;false;1.16
1357;Conney;Muzzini;18.03.1995;4;47;false;3.92
1983;Marwin;Tasker;06.05.1996;3;68;true;2.84
1068;Brigit;Aers;01.04.1998;1;61;true;4.82
1487;Eulalie;O'Dowgaine;15.05.2002;3;79;false;4.55
1465;Patricio;Blasl;14.07.2001;3;18;false;1.93
1692;Rozina;Surgener;09.01.1997;1;40;false;3.3
1711;Bern;Gallen;04.05.2003;0;94;true;3.2
1783;Barbara;Haydn;07.05.1996;4;32;true;2.3
1992;Christian;Roux;29.07.1999;4;19;false;4.53
1577;Costanza;Buggs;05.10.2003;4;6;true;4.53
1190;Athene;Allebone;20.11.1996;0;75;false;3.95
1627;Sander;Broadberrie;10.12.2002;3;4;true;1.6
1662;Yancy;Congdon;15.08.1996;0;33;true;1.94
1834;Neville;Portriss;13.06.1997;4;97;false;3.05
1887;Lotte;Bazoche;17.07.1999;2;69;false;2.29
1155;Nissie;Harker;06.04.2000;0;34;false;1.12
1699;Shannon;Dransfield;30.11.1998;0;46;false;1.07
1426;Sasha;Squeers;20.01.2002;2;63;false;2.12
1481;Cosimo;Avey;25.03.1999;1;18;true;3.13
1489;Murdock;Bertolin;30.08.2004;0;96;true;1.72
1112;Sumner;Southern;08.08.1996;3;13;false;3.12
1695;Sunny;Bone;06.10.1997;4;72;false;2.4
1042;Ulrica;Hancke;03.01.2004;1;51;true;3.55
1965;Vanya;Glyssanne;07.02.2005;1;22;true;2.06
1636;Esta;Hold;10.10.2003;0;91;false;1.41
1464;Valdemar;Inglesant;11.02.1999;1;86;true;4.18
1921;Robinette;Emmot;21.09.2001;0;91;true;2.81
1290;Bordy;Yellowley;30.09.1997;4;8;true;3.55
1378;Carlen;Jaycocks;20.10.2000;1;30;true;4.26
1334;Kayla;Knellen;28.12.2000;0;80;true;2.8
1741;Shelton;Gaydon;10.05.1997;2;72;true;2.45
1525;Trudy;Griffe;18.09.2003;0;5;false;4.43
1701;Edgardo;Tinghill;02.10.2001;4;87;true;1.39
